{25.99,901.31,1.69,2.91,1.19,0,0,-0.50,-4.43,9.90,10.86,-17.87,-16.12,14.94,-17.87,-16.12,14.94}
{25.99,901.28,1.97,2.91,1.03,0,0,-0.09,-5.58,8.23,9.94,-4.56,-15.56,39.44,-4.56,-15.56,39.44}
{25.99,901.30,1.78,2.91,0.91,0,0,-0.29,-3.90,6.75,7.80,-10.94,-13.00,81.94,-10.94,-13.00,81.94}
{25.99,901.34,1.41,2.91,0.81,0,0,-0.16,0.40,6.14,6.16,-4.56,76.75,67.31,-4.56,76.75,67.31}
{25.99,901.32,1.60,2.91,0.69,0,0,-1.17,-0.21,10.31,10.38,5.56,43.81,108.69,5.56,43.81,108.69}
{26.00,901.33,1.50,2.91,0.60,0,0,-0.75,0.08,9.88,9.91,10.50,7.94,82.69,10.50,7.94,82.69}
{26.00,901.33,1.50,2.91,0.63,0,0,-0.84,0.11,9.03,9.07,-6.12,11.06,71.19,-6.12,11.06,71.19}
{26.00,901.35,1.32,2.91,0.53,0,0,-1.06,1.46,7.52,7.73,-0.44,35.81,31.19,-0.44,35.81,31.19}
{26.00,901.34,1.41,2.91,0.50,0,0,0.12,0.77,7.86,7.90,-34.50,-27.00,-27.75,-34.50,-27.00,-27.75}
{26.00,901.38,1.03,2.91,0.35,0,0,0.08,0.24,11.19,11.19,-39.13,-46.06,-14.56,-39.13,-46.06,-14.56}
{26.00,901.37,1.13,2.91,0.28,0,0,0.18,0.94,11.52,11.56,-30.44,11.81,-9.63,-30.44,11.81,-9.63}
{26.00,901.33,1.50,2.91,0.32,0,0,-1.24,-0.14,8.54,8.63,11.75,11.69,3.87,11.75,11.69,3.87}
{26.00,901.34,1.41,2.91,0.44,0,0,-0.53,0.16,9.30,9.32,4.81,-7.75,-0.37,4.81,-7.75,-0.37}
{26.00,901.31,1.69,2.91,0.63,0,0,-0.50,0.13,9.16,9.17,17.19,-0.88,3.81,16.25,-0.62,3.62}
{26.00,901.32,1.60,2.91,0.66,0,0,-0.99,-1.97,5.68,6.09,21.12,30.94,-8.38,21.12,30.94,-8.38}
{26.00,901.32,1.60,2.91,0.72,0,0,-3.87,4.50,9.72,11.39,-26.69,33.50,51.06,-40.25,-2.25,33.06}
{26.00,901.34,1.41,2.91,0.63,0,0,-1.30,0.76,9.09,9.21,-6.25,5.44,1.44,-6.69,1.62,4.50}
{26.00,901.32,1.60,2.91,0.63,0,0,-1.44,0.40,9.87,9.98,-1.19,-13.06,49.44,-2.25,-14.63,47.88}
{25.99,901.30,1.78,2.91,0.69,0,0,-0.11,0.50,7.32,7.34,12.19,-7.06,61.25,12.19,-7.06,61.25}
{26.00,901.33,1.50,2.91,0.72,0,0,0.84,0.62,9.08,9.14,-31.06,-3.31,79.25,-35.38,-2.69,84.87}
{26.00,901.36,1.22,2.91,0.60,0,0,-0.59,-1.74,10.63,10.79,-40.38,8.44,70.50,-40.38,8.44,70.50}
{26.00,901.36,1.22,2.91,0.41,0,0,-1.18,-0.19,10.46,10.53,1.31,26.94,52.25,2.31,23.19,50.88}
{26.00,901.36,1.22,2.91,0.32,0,0,-0.87,0.21,8.20,8.25,-21.00,10.19,86.50,-21.00,10.19,86.50}
{25.99,901.37,1.13,2.91,0.28,0,0,-1.47,0.13,10.47,10.57,-13.38,-5.25,0.13,-13.38,-5.25,0.13}
{25.99,901.38,1.03,2.91,0.22,0,0,-0.75,-0.21,13.13,13.15,-11.12,-33.13,4.69,-32.94,-28.25,1.44}
{25.99,901.37,1.13,2.91,0.19,0,0,-2.00,0.22,9.31,9.52,18.37,31.25,-8.63,24.19,26.19,-10.81}
{25.99,901.35,1.32,2.91,0.25,0,0,-1.35,0.23,6.82,6.96,16.06,30.00,2.50,16.06,30.00,2.50}
{25.99,901.40,0.85,2.91,0.19,0,0,-2.40,0.24,10.41,10.69,-16.31,36.19,-13.81,-16.31,36.19,-13.81}
{25.99,901.34,1.41,2.91,0.28,0,0,-2.23,0.33,8.84,9.12,11.94,-45.44,-38.56,9.69,-58.87,-40.31}
{25.99,901.41,0.75,2.91,0.10,0,0,-2.32,0.00,11.53,11.76,5.25,-35.63,-43.50,5.25,-35.63,-43.50}
{25.99,901.40,0.85,2.91,0.10,0,0,-1.69,0.24,9.76,9.91,-9.88,-5.62,-56.44,-9.88,-5.62,-56.44}
{26.00,901.42,0.66,2.91,-0.15,0,0,-1.52,0.38,11.05,11.16,-7.19,-10.56,-76.50,-7.19,-10.56,-76.50}
{25.99,901.39,0.94,2.91,-0.09,0,0,-0.91,0.15,9.82,9.86,15.06,8.56,-66.19,15.06,8.56,-66.19}
{25.99,901.37,1.13,2.91,0.00,0,0,-0.84,0.08,8.84,8.88,-0.56,30.12,-40.69,-2.12,33.13,-38.75}
{25.99,901.38,1.03,2.91,0.13,0,0,-0.89,0.00,8.23,8.28,-13.75,12.44,3.31,-13.75,12.44,3.31}
{26.00,901.42,0.66,2.91,0.03,0,0,-1.39,0.11,9.79,9.89,6.81,-26.75,34.69,6.81,-26.75,34.69}
{26.00,901.43,0.57,2.91,-0.15,0,0,-1.20,0.00,9.75,9.82,-6.75,-12.69,22.06,-6.75,-12.69,22.06}
{26.00,901.42,0.66,2.91,-0.28,0,0,-1.13,0.22,12.83,12.88,-4.06,-24.69,11.25,-4.06,-24.69,11.25}
{26.00,901.42,0.66,2.91,-0.28,0,0,-0.85,0.50,10.60,10.65,-13.31,-49.88,13.56,-13.31,-49.88,13.56}
{25.99,901.43,0.57,2.91,-0.28,0,0,-1.58,0.18,7.75,7.91,-15.69,16.75,22.06,-15.69,16.75,22.06}
{25.99,901.41,0.75,2.91,-0.25,0,0,-0.54,0.14,8.90,8.92,8.25,15.06,18.56,8.25,15.06,18.56}
{25.99,901.44,0.47,2.91,-0.31,0,0,-0.55,0.33,17.47,17.48,5.06,-79.75,21.50,5.06,-79.75,21.50}
{25.99,901.46,0.29,2.91,-0.40,0,0,-0.45,-0.13,13.13,13.14,4.06,19.19,24.94,7.00,25.12,24.37}
{25.99,901.45,0.38,2.91,-0.53,0,0,-0.58,0.09,9.63,9.65,2.37,30.37,28.75,2.37,30.37,28.75}
{25.99,901.45,0.38,2.91,-0.56,0,0,-0.23,-0.22,6.76,6.77,-11.94,2.25,34.06,-11.94,2.25,34.06}
{25.99,901.45,0.38,2.91,-0.53,0,0,-0.65,0.61,11.67,11.70,-7.75,-5.69,43.38,-7.75,-5.69,43.38}
{25.99,901.49,0.01,2.91,-0.65,0,0,-1.30,0.39,12.45,12.52,-14.81,-4.06,34.13,-14.81,-4.06,34.13}
{25.99,901.51,-0.18,2.91,-0.84,0,0,-1.57,0.47,13.80,13.90,-11.63,-2.75,15.75,-13.13,-10.81,16.31}
{25.99,901.48,0.10,2.91,-0.93,0,0,-0.77,-0.09,7.64,7.68,10.00,19.25,3.56,10.00,19.25,3.56}
{25.99,901.46,0.29,2.91,-0.84,0,0,-0.94,0.09,9.77,9.82,4.44,-2.19,-0.50,4.44,-2.19,-0.50}
{25.99,901.47,0.19,2.91,-0.71,0,0,-1.16,0.36,11.46,11.52,-4.56,-18.00,2.50,-4.56,-18.00,2.50}
{25.99,901.52,-0.28,2.91,-0.84,0,0,-0.68,0.29,9.64,9.67,-5.81,-2.19,-4.37,-6.69,-4.69,-4.44}
{25.99,901.51,-0.18,2.91,-0.99,0,0,-1.11,0.06,10.29,10.35,-3.50,-3.00,-5.06,-3.50,-3.00,-5.06}
{25.99,901.50,-0.09,2.91,-1.09,1,0,-0.17,-0.12,9.02,9.02,-3.31,-14.13,-8.56,-3.31,-14.13,-8.56}
{25.96,901.52,-0.28,2.91,-1.09,1,0,-0.58,0.08,9.41,9.43,-4.37,2.37,-8.31,-4.37,2.37,-8.31}
{25.98,901.52,-0.28,2.91,-1.12,1,0,-0.65,0.00,9.19,9.21,4.50,-1.56,-11.06,4.25,1.06,-11.56}
{25.98,901.51,-0.18,2.91,-1.15,1,0,-0.53,0.11,10.09,10.10,2.56,-4.87,-12.69,2.56,-4.87,-12.69}
{25.99,901.52,-0.28,2.91,-1.15,1,0,-0.81,0.10,9.69,9.72,-7.56,0.19,-6.00,-7.50,-2.37,-5.50}
{25.99,901.52,-0.28,2.91,-1.15,1,0,-0.55,0.21,10.52,10.54,6.87,-7.62,-3.87,6.87,-7.62,-3.87}
{25.99,901.54,-0.46,2.91,-1.24,1,0,-0.30,0.17,10.04,10.05,-2.56,-3.81,-3.19,-2.56,-3.81,-3.19}
{25.99,901.53,-0.37,2.91,-1.28,1,0,-0.41,0.08,9.39,9.40,1.94,5.56,0.62,1.94,5.56,0.62}
{25.99,901.55,-0.56,2.91,-1.37,1,0,-0.52,0.18,12.08,12.09,1.69,4.75,2.19,1.69,4.75,2.19}
{25.99,901.54,-0.46,2.91,-1.37,1,0,-0.53,0.00,9.75,9.76,3.69,11.94,4.69,3.69,11.94,4.69}
{25.99,901.50,-0.09,2.91,-1.28,1,0,-0.90,0.00,9.34,9.38,-1.50,11.19,5.31,-1.50,11.19,5.31}
{26.00,901.51,-0.18,2.91,-1.15,1,0,-0.92,0.22,11.46,11.50,-7.31,-1.75,4.12,-7.31,-1.75,4.12}
{26.00,901.47,0.19,2.91,-0.93,1,0,-0.69,-0.08,8.00,8.03,0.62,14.69,2.87,-0.56,15.13,2.19}
{25.99,901.43,0.57,2.91,-0.71,1,0,-0.92,-0.08,8.74,8.79,-5.94,-5.94,2.06,-6.31,-3.31,1.50}
{25.99,901.44,0.47,2.91,-0.50,1,0,-1.01,0.16,9.11,9.17,7.25,-12.88,13.50,5.69,-15.19,13.75}
{25.99,901.43,0.57,2.91,-0.37,1,0,-1.06,0.66,14.27,14.32,-28.87,-16.06,14.87,-28.87,-16.06,14.87}
{25.99,901.39,0.94,2.91,-0.25,1,0,-0.65,0.13,10.79,10.81,-6.25,-29.25,17.19,-6.25,-29.25,17.19}
{25.99,901.36,1.22,2.91,0.00,1,0,-0.28,-0.04,9.58,9.58,-10.38,-21.25,35.75,-10.38,-21.25,35.75}
{26.00,901.34,1.41,2.91,0.28,1,0,-0.46,0.00,6.65,6.67,5.06,-15.50,43.63,5.06,-15.50,43.63}
{26.00,901.33,1.50,2.91,0.47,1,0,-0.51,0.02,6.74,6.76,29.12,7.37,-22.37,29.12,7.37,-22.37}
{26.00,901.34,1.41,2.91,0.53,1,0,-1.28,-1.33,10.88,11.04,30.56,54.06,-99.94,5.81,8.13,-108.56}
{26.00,901.35,1.32,2.91,0.50,1,0,-1.92,0.14,9.48,9.67,11.31,22.75,-96.69,11.31,22.75,-96.69}
{26.00,901.34,1.41,2.91,0.47,1,0,-2.37,-0.69,7.98,8.35,-28.44,21.37,67.56,-24.37,16.69,61.69}
{26.00,901.36,1.22,2.91,0.41,1,0,-2.73,-0.39,8.85,9.27,25.25,20.69,-17.56,24.50,14.75,-11.88}
{26.00,901.34,1.41,2.91,0.44,1,0,-2.98,-0.49,7.71,8.28,2.62,10.75,24.44,2.69,11.25,26.44}
{26.00,901.36,1.22,2.91,0.38,1,0,-3.52,-0.52,8.42,9.14,-26.37,3.19,38.88,-26.37,3.19,38.88}
{26.00,901.36,1.22,2.91,0.38,1,0,-3.77,-0.51,8.76,9.55,-48.19,-0.75,53.50,-48.19,-0.75,53.50}
{26.00,901.37,1.13,2.91,0.28,1,0,-4.19,-0.43,9.50,10.39,-60.06,-17.56,67.56,-60.06,-17.56,67.56}
{25.99,901.39,0.94,2.91,0.19,1,0,-4.63,-0.22,9.15,10.26,4.69,-1.69,-26.25,-3.75,3.69,-26.69}
{25.99,901.39,0.94,2.91,0.10,1,0,-2.85,-1.43,8.82,9.38,-16.87,-0.75,7.62,-16.87,-0.75,7.62}
{25.99,901.39,0.94,2.91,0.03,1,0,-3.80,-1.07,8.12,9.03,2.50,2.94,-16.12,2.50,2.94,-16.12}
{25.99,901.40,0.85,2.91,0.00,1,0,-4.52,-2.87,8.17,9.77,-11.63,17.87,-6.31,-11.63,17.87,-6.31}
{25.99,901.39,0.94,2.91,0.00,1,0,-1.06,-0.81,7.74,7.85,33.50,-59.25,3.87,33.50,-59.25,3.87}
{25.99,901.41,0.75,2.91,-0.06,1,0,-0.33,-0.83,8.10,8.15,-7.25,4.00,1.37,-7.25,4.00,1.37}
{25.99,901.41,0.75,2.91,-0.09,1,0,0.57,0.02,9.71,9.73,-1.12,-4.00,0.25,-1.12,-4.00,0.25}
{25.99,901.40,0.85,2.91,-0.12,1,0,0.28,-0.10,9.13,9.13,1.50,7.37,50.19,1.50,7.37,50.19}
{26.00,901.42,0.66,2.91,-0.15,1,0,0.00,-0.21,9.47,9.47,0.37,-4.12,0.69,0.37,-4.12,0.69}
{26.00,901.42,0.66,2.91,-0.18,1,0,0.09,-0.24,9.50,9.50,0.06,-1.56,-0.06,0.06,-1.56,-0.06}
{25.99,901.40,0.85,2.91,-0.18,1,0,0.15,-0.13,9.58,9.58,0.13,0.00,-0.19,0.13,0.00,-0.19}
{25.99,901.39,0.94,2.91,-0.09,1,0,0.23,-0.23,9.49,9.50,-0.13,-3.87,0.06,-0.13,-3.87,0.06}
{25.98,901.40,0.85,2.91,-0.03,1,0,0.06,-0.20,9.62,9.62,-0.06,0.00,-0.13,-0.06,0.00,-0.13}
{25.98,901.42,0.66,2.91,-0.09,1,0,0.19,-0.21,9.59,9.59,0.13,-1.94,0.50,0.13,-1.94,0.50}
{25.98,901.43,0.57,2.91,-0.21,1,0,0.15,-0.21,9.43,9.43,-0.13,0.37,1.12,-0.19,0.00,1.12}
{25.98,901.40,0.85,2.91,-0.21,1,0,-0.07,-0.13,9.21,9.21,-0.06,-0.44,0.00,-0.06,-0.44,0.00}
{25.98,901.40,0.85,2.91,-0.15,1,0,0.24,-0.53,8.40,8.42,-0.75,3.50,-0.06,5.81,-1.81,0.06}
{25.98,901.41,0.75,2.91,-0.09,1,0,0.58,-0.52,8.79,8.82,1.25,-26.56,2.56,1.25,-26.56,2.56}
{25.98,901.39,0.94,2.91,-0.06,1,0,0.49,-0.25,9.53,9.55,1.56,-2.62,0.50,1.56,-2.62,0.50}
{25.98,901.41,0.75,2.91,-0.09,1,0,0.22,-0.21,9.44,9.44,0.50,-3.56,0.50,0.50,-3.56,0.50}
{25.98,901.41,0.75,2.91,-0.09,1,0,-0.67,0.31,11.27,11.29,1.81,-0.37,0.69,1.81,-0.37,0.69}
{25.98,901.40,0.85,2.91,-0.12,1,0,1.09,-0.25,9.48,9.55,-0.81,-11.94,0.69,-0.81,-11.94,0.69}
